idx,ppq,per_block_sample,per_block_exact_offset
5487,57.15625,1260295,327.31249999995066
5488,57.166666666666664,1260525,44.9999999999271
5489,57.177083333333336,1260755,82.68750000008147
5490,57.196875,1261191,263.0937500000123
5491,57.20729166666666,1261421,492.78124999996004
5492,57.217708333333334,1261650,18.4687499999864
5493,57.228125,1261880,248.15624999993418
5494,57.23854166666666,1262110,221.8437499998963
5495,57.248958333333334,1262340,451.53125000000074
5496,57.25,1262362,474.4999999999799
5497,57.260416666666664,1262592,0.18750000000622435
5498,57.270833333333336,1262822,229.87500000011067
5499,57.28125,1263052,203.5625000000728
5500,57.291666666666664,1263281,433.2500000000206
5501,57.302083333333336,1263511,86.9375000001181
5502,57.321875,1263947,139.34374999997772
5503,57.33229166666666,1264177,369.0312499999255
5504,57.342708333333334,1264407,22.718750000023036
5505,57.353125,1264636,124.40624999989964
5506,57.36354166666666,1264866,98.09374999986176
5507,57.373958333333334,1265096,327.78124999996624
5508,57.375,1265119,350.7499999999453
5509,57.385416666666664,1265348,4.437499999886185
5510,57.395833333333336,1265578,106.12500000007614
5511,57.40625,1265808,79.81250000003826
5512,57.416666666666664,1266037,309.499999999986
5513,57.427083333333336,1266267,27.187500000119158
5514,57.446875,1266704,15.593749999943185
5515,57.45729166666666,1266933,245.28124999989097
5516,57.467708333333334,1267163,474.9687499999954
5517,57.478125,1267393,0.6562500000217852
5518,57.48854166666666,1267622,230.34374999996956
5519,57.498958333333334,1267852,204.03125000008833
5520,57.5,1267875,227.00000000006747
5521,57.510416666666664,1268105,456.68750000001523
5522,57.520833333333336,1268334,110.37500000011278
5523,57.53125,1268564,212.06249999998937
5524,57.541666666666664,1268794,185.7499999999515
5525,57.552083333333336,1269023,415.43750000005593
5526,57.571875,1269460,147.84374999989433
5527,57.58229166666666,1269690,121.53124999985643
5528,57.592708333333334,1269919,351.2187499999609
5529,57.603125,1270149,4.906249999901746
5530,57.61354166666666,1270379,106.59374999993503
5531,57.623958333333334,1270608,80.28125000005382
5532,57.625,1270631,103.25000000003293
5533,57.635416666666664,1270861,332.9374999999807
5534,57.645833333333336,1271091,50.62500000011383
5535,57.65625,1271320,88.31249999995485
5536,57.666666666666664,1271550,61.999999999916966
5537,57.677083333333336,1271780,291.68750000002143
5538,57.696875,1272216,24.093750000016456
5539,57.70729166666666,1272446,253.78124999996425
5540,57.717708333333334,1272675,227.46875000008302
5541,57.728125,1272905,457.1562500000308
5542,57.73854166666666,1273135,110.84374999997166
5543,57.748958333333334,1273365,212.53125000000495
5544,57.75,1273387,235.49999999998406
5545,57.760416666666664,1273617,209.18749999994617
5546,57.770833333333336,1273847,438.8750000000506
5547,57.78125,1274077,92.56249999999149
5548,57.791666666666664,1274306,194.25000000002478
5549,57.802083333333336,1274536,167.93749999998687
5550,57.821875,1274972,28.343749999896417
5551,57.83229166666666,1275202,130.03124999992968
5552,57.842708333333334,1275432,103.71875000004849
5553,57.853125,1275661,333.40624999999625
5554,57.86354166666666,1275891,51.093749999972715
5555,57.873958333333334,1276121,88.78124999997041
5556,57.875,1276144,111.74999999994952
5557,57.885416666666664,1276373,85.43749999991164
5558,57.895833333333336,1276603,315.1250000000161
5559,57.90625,1276833,32.81249999999254
5560,57.916666666666664,1277062,70.49999999999024
5561,57.927083333333336,1277292,44.187500000109026
5562,57.946875,1277729,480.59375000002547
5563,57.95729166666666,1277958,6.2812499998951665
5564,57.967708333333334,1278188,235.9687499999996
5565,57.978125,1278418,209.65624999996174
5566,57.98854166666666,1278647,439.3437499999095
5567,57.998958333333334,1278877,93.03125000000705
5568,58.0,1278900,115.99999999998616
5569,58.010416666666664,1279130,217.68750000001944
5570,58.020833333333336,1279359,191.37499999998155
5571,58.03125,1279589,421.06249999992934
5572,58.041666666666664,1279819,74.7499999998702
5573,58.052083333333336,1280048,176.43750000006014
5574,58.071875,1280485,356.8437499999909
5575,58.08229166666666,1280715,10.531249999931802
5576,58.092708333333334,1280944,112.21874999996508
5577,58.103125,1281174,85.9062499999272
5578,58.11354166666666,1281404,315.59374999987494
5579,58.123958333333334,1281633,33.2812500000081
5580,58.125,1281656,56.24999999998721
5581,58.135416666666664,1281886,93.93749999998491
5582,58.145833333333336,1282116,67.6250000001037
5583,58.15625,1282345,297.3125000000515
5584,58.166666666666664,1282575,14.99999999987125
5585,58.177083333333336,1282805,52.68750000002562
5586,58.196875,1283241,233.0937499999564
5587,58.20729166666666,1283471,462.78124999990416
5588,58.217708333333334,1283700,116.46875000000172
5589,58.228125,1283930,218.15625000003502
5590,58.23854166666666,1284160,191.84374999984044
5591,58.248958333333334,1284390,421.53124999994486
5592,58.25,1284412,444.499999999924
5593,58.260416666666664,1284642,98.18750000002154
5594,58.270833333333336,1284872,199.87500000005483
5595,58.28125,1285102,173.56250000001694
5596,58.291666666666664,1285331,403.2499999999647
5597,58.302083333333336,1285561,56.93750000006226
5598,58.321875,1285997,109.34374999992187
5599,58.33229166666666,1286227,339.03124999986966
5600,58.342708333333334,1286457,56.71875000000277
5601,58.353125,1286686,94.40625000000047
5602,58.36354166666666,1286916,68.09374999996258
5603,58.373958333333334,1287146,297.781250000067
5604,58.375,1287169,320.75000000004616
5605,58.385416666666664,1287398,38.437500000022595
5606,58.395833333333336,1287628,76.1250000000203
5607,58.40625,1287858,49.81249999998241
5608,58.416666666666664,1288087,279.4999999999302
5609,58.427083333333336,1288317,509.1875000000346
5610,58.446875,1288754,241.59375000002967
5611,58.45729166666666,1288983,215.2812499999918
5612,58.467708333333334,1289213,444.96875000009624
5613,58.478125,1289443,98.6562500000371
5614,58.48854166666666,1289672,200.3437499999137
5615,58.498958333333334,1289902,174.03125000003251
5616,58.5,1289925,197.0000000000116
5617,58.510416666666664,1290155,426.6874999999594
5618,58.520833333333336,1290384,80.37500000005693
5619,58.53125,1290614,182.06249999993355
5620,58.541666666666664,1290844,155.74999999989564
5621,58.552083333333336,1291073,385.4375000000001
5622,58.571875,1291510,117.84374999999514
5623,58.58229166666666,1291740,91.53124999995725
5624,58.592708333333334,1291969,321.21875000006173
5625,58.603125,1292199,38.906250000038156
5626,58.61354166666666,1292429,76.59374999987918
5627,58.623958333333334,1292658,50.28124999999797
5628,58.625,1292681,73.24999999997708
5629,58.635416666666664,1292911,302.93749999992485
5630,58.645833333333336,1293141,20.62500000005798
5631,58.65625,1293370,58.31250000005568
5632,58.666666666666664,1293600,32.00000000001779
5633,58.677083333333336,1293830,261.6875000001222
5634,58.696875,1294266,122.09375000003178
5635,58.70729166666666,1294496,223.78124999990837
5636,58.717708333333334,1294725,197.46875000002717
5637,58.728125,1294955,427.15624999997493
5638,58.73854166666666,1295185,80.84374999991581
5639,58.748958333333334,1295415,182.5312499999491
5640,58.75,1295437,205.4999999999282
5641,58.760416666666664,1295667,179.18749999989032
5642,58.770833333333336,1295897,408.87499999999477
5643,58.78125,1296127,62.56249999993564
5644,58.791666666666664,1296356,164.2499999999689
5645,58.802083333333336,1296586,137.9375000000877
5646,58.821875,1297022,62.34375000003283
5647,58.83229166666666,1297252,100.03124999987385
5648,58.842708333333334,1297482,73.71874999999264
5649,58.853125,1297711,303.4062499999404
5650,58.86354166666666,1297941,21.093749999916866
5651,58.873958333333334,1298171,58.78125000007124
5652,58.875,1298194,81.75000000005035
5653,58.885416666666664,1298423,55.43750000001246
5654,58.895833333333336,1298653,285.1250000001169
5655,58.90625,1298883,2.8124999999366906
5656,58.916666666666664,1299112,40.49999999993439
5657,58.927083333333336,1299342,14.187500000053177
5658,58.946875,1299779,450.59374999996965
5659,58.95729166666666,1300008,104.28124999991049
5660,58.967708333333334,1300238,205.96874999994378
5661,58.978125,1300468,179.65624999990587
5662,58.98854166666666,1300697,409.3437499998537
5663,58.998958333333334,1300927,63.0312499999512
5664,59.0,1300950,85.99999999993031
5665,59.010416666666664,1301180,187.6874999999636
5666,59.020833333333336,1301409,161.37500000008237
5667,59.03125,1301639,391.0625000000301
5668,59.041666666666664,1301869,44.749999999971024
5669,59.052083333333336,1302098,146.43750000000432
5670,59.071875,1302535,326.8437499999351
5671,59.08229166666666,1302765,44.53124999991154
5672,59.092708333333334,1302994,82.21875000006591
5673,59.103125,1303224,55.906250000028024
5674,59.11354166666666,1303454,285.5937499999758
5675,59.123958333333334,1303683,3.2812499999522515
5676,59.125,1303706,26.24999999993136
5677,59.135416666666664,1303936,63.93749999992906
5678,59.145833333333336,1304166,37.62500000004785
5679,59.15625,1304395,267.3124999999956
5680,59.166666666666664,1304625,496.9999999999434
5681,59.177083333333336,1304855,22.687500000126448
5682,59.196875,1305291,203.09374999990055
5683,59.20729166666666,1305521,432.78124999984834
5684,59.217708333333334,1305750,86.46874999994587
5685,59.228125,1305980,188.15624999997914
5686,59.23854166666666,1306210,161.84374999994128
5687,59.248958333333334,1306440,391.5312500000457
5688,59.25,1306463,414.50000000002484
5689,59.260416666666664,1306692,68.1874999999657
5690,59.270833333333336,1306922,169.87499999999898
5691,59.28125,1307152,143.5624999999611
5692,59.291666666666664,1307381,373.2499999999089
5693,59.302083333333336,1307611,26.93750000000641
5694,59.321875,1308047,79.3437500000227
5695,59.33229166666666,1308277,309.03124999997044
5696,59.342708333333334,1308507,26.718749999946922
5697,59.353125,1308736,64.40624999994462
5698,59.36354166666666,1308966,38.093749999906734
5699,59.373958333333334,1309196,267.7812500000112
5700,59.375,1309219,290.7499999999903
5701,59.385416666666664,1309448,8.437499999966747
5702,59.395833333333336,1309678,46.12500000012112
5703,59.40625,1309908,19.81249999992656
5704,59.416666666666664,1310137,249.49999999987432
5705,59.427083333333336,1310367,479.1874999999788
5706,59.446875,1310804,211.59374999997382
5707,59.45729166666666,1311033,185.28124999993594
5708,59.467708333333334,1311263,414.96875000004036
5709,59.478125,1311493,68.65624999998126
5710,59.48854166666666,1311722,170.34374999985786
5711,59.498958333333334,1311952,144.03124999997664
5712,59.5,1311975,166.99999999995578
5713,59.510416666666664,1312205,396.68749999990354
5714,59.520833333333336,1312434,50.37500000000108
5715,59.53125,1312664,152.06250000003436
5716,59.541666666666664,1312894,125.74999999999648
5717,59.552083333333336,1313123,355.43750000010095
5718,59.571875,1313560,87.84374999993929
5719,59.58229166666666,1313790,61.531249999901405
5720,59.592708333333334,1314019,291.21875000000585
5721,59.603125,1314249,8.906249999982307
5722,59.61354166666666,1314479,46.593749999980005
5723,59.623958333333334,1314708,20.281250000098794
5724,59.625,1314731,43.250000000077904
5725,59.635416666666664,1314961,272.9375000000257
5726,59.645833333333336,1315191,502.6250000001301
5727,59.65625,1315420,28.31249999999983
5728,59.666666666666664,1315650,1.9999999999619433
5729,59.677083333333336,1315880,231.6875000000664
5730,59.696875,1316316,92.09374999997593
5731,59.70729166666666,1316546,193.78124999985255
5732,59.717708333333334,1316775,167.46874999997132
5733,59.728125,1317005,397.1562499999191
5734,59.73854166666666,1317235,50.843749999859966
5735,59.748958333333334,1317465,152.5312500000499
5736,59.75,1317488,175.50000000002905
5737,59.760416666666664,1317717,149.18749999999113
5738,59.770833333333336,1317947,378.8750000000956
5739,59.78125,1318177,32.562500000036465
5740,59.791666666666664,1318406,134.2499999999131
5741,59.802083333333336,1318636,107.93750000003186
5742,59.821875,1319072,32.34374999997698
5743,59.83229166666666,1319302,70.03124999997468
5744,59.842708333333334,1319532,43.718750000093465
5745,59.853125,1319761,273.40625000004127
5746,59.86354166666666,1319991,503.09374999998903
5747,59.873958333333334,1320221,28.78125000001539
5748,59.875,1320244,51.7499999999945
5749,59.885416666666664,1320473,25.437499999956614
5750,59.895833333333336,1320703,255.12500000006105
5751,59.90625,1320933,484.81250000000887
5752,59.916666666666664,1321162,10.49999999987854
5753,59.927083333333336,1321392,240.187499999983
5754,59.946875,1321829,420.59374999991377
5755,59.95729166666666,1322058,74.28124999985464
5756,59.967708333333334,1322288,175.9687500000446
5757,59.978125,1322518,149.6562500000067
5758,59.98854166666666,1322747,379.34374999995447
5759,59.998958333333334,1322977,33.031250000052026
5760,60.0,1323000,56.000000000031136
5761,60.010416666666664,1323230,157.68749999990774
5762,60.020833333333336,1323459,131.37500000002655
5763,60.03125,1323689,361.0624999999743
5764,60.041666666666664,1323919,14.749999999915175
5765,60.052083333333336,1324148,116.43750000010513
5766,60.071875,1324585,296.8437500000359
5767,60.08229166666666,1324815,14.531249999855689
5768,60.092708333333334,1325044,52.21875000001006
5769,60.103125,1325274,25.906249999972175
5770,60.11354166666666,1325504,255.59374999991996
5771,60.123958333333334,1325733,485.2812500000244
5772,60.125,1325756,508.2500000000035
5773,60.135416666666664,1325986,33.93749999987321
5774,60.145833333333336,1326216,7.624999999991999
5775,60.15625,1326445,237.31249999993977
5776,60.166666666666664,1326675,466.99999999988756
5777,60.177083333333336,1326905,120.68749999998509
5778,60.196875,1327341,173.09375000000136
5779,60.20729166666666,1327571,402.7812499999492
5780,60.217708333333334,1327800,56.4687500000467
5781,60.228125,1328030,158.15624999992332
5782,60.23854166666666,1328260,131.8437499998854
5783,60.248958333333334,1328490,361.5312499999899
5784,60.25,1328512,384.49999999996896
5785,60.260416666666664,1328742,38.187499999909846
5786,60.270833333333336,1328972,139.87500000009982
5787,60.28125,1329202,113.56250000006192
5788,60.291666666666664,1329431,343.25000000000966
5789,60.302083333333336,1329661,60.937499999986144
5790,60.321875,1330097,49.343749999966846
5791,60.33229166666666,1330327,279.0312499999146
5792,60.342708333333334,1330557,508.7187500000191
5793,60.353125,1330786,34.406250000045446
5794,60.36354166666666,1331016,8.093749999850886
5795,60.373958333333334,1331246,237.78124999995532
5796,60.375,1331269,260.74999999993446
5797,60.385416666666664,1331498,490.4374999998822
5798,60.395833333333336,1331728,16.12500000006527
5799,60.40625,1331958,245.81250000001305
5800,60.416666666666664,1332187,219.49999999997516
5801,60.427083333333336,1332417,449.1875000000796
5802,60.446875,1332854,181.59374999991797
5803,60.45729166666666,1333083,155.2812499998801
5804,60.467708333333334,1333313,384.96874999998454
5805,60.478125,1333543,38.65624999992541
5806,60.48854166666666,1333772,140.34374999995867
5807,60.498958333333334,1334002,114.03125000007748
5808,60.5,1334025,137.0000000000566
5809,60.510416666666664,1334255,366.6875000000044
5810,60.520833333333336,1334484,20.375000000101906
5811,60.53125,1334714,122.06249999997851
5812,60.541666666666664,1334944,95.74999999994063
5813,60.552083333333336,1335173,325.4375000000451
5814,60.571875,1335610,57.84375000004012
5815,60.58229166666666,1335840,31.531249999845556
5816,60.592708333333334,1336069,261.21874999995
5817,60.603125,1336299,490.9062499998978
5818,60.61354166666666,1336529,16.593749999924157
5819,60.623958333333334,1336758,246.2812500000286
5820,60.625,1336781,13.250000000022055
5821,60.635416666666664,1337011,242.93749999996982
5822,60.645833333333336,1337241,472.6250000000743
5823,60.65625,1337470,126.31250000001515
5824,60.666666666666664,1337700,227.99999999989177
5825,60.677083333333336,1337930,201.68750000001054
5826,60.696875,1338366,62.09374999992008
5827,60.70729166666666,1338596,163.78124999995336
5828,60.717708333333334,1338825,137.46875000007213
5829,60.728125,1339055,367.1562500000199
5830,60.73854166666666,1339285,20.843749999960792
5831,60.748958333333334,1339515,122.53124999999407
5832,60.75,1339537,145.49999999997317
5833,60.760416666666664,1339767,119.1874999999353
5834,60.770833333333336,1339997,348.87500000003973
5835,60.78125,1340227,2.5624999999806164
5836,60.791666666666664,1340456,104.2500000000139
5837,60.802083333333336,1340686,77.93749999997601
5838,60.821875,1341122,2.3437499999211298
5839,60.83229166666666,1341352,40.03124999991883
5840,60.842708333333334,1341582,13.718750000037616
5841,60.853125,1341811,243.4062499999854
5842,60.86354166666666,1342041,473.09374999993315
5843,60.873958333333334,1342271,126.78125000003071
5844,60.875,1342294,21.74999999993865
5845,60.885416666666664,1342523,251.43749999988643
5846,60.895833333333336,1342753,225.12500000000523
5847,60.90625,1342983,454.812499999953
5848,60.916666666666664,1343212,108.49999999989386
5849,60.927083333333336,1343442,210.18750000008382
5850,60.946875,1343879,390.5937500000146
5851,60.95729166666666,1344108,44.28124999995546
5852,60.967708333333334,1344338,145.96874999998875
5853,60.978125,1344568,119.65624999995086
5854,60.98854166666666,1344797,349.34374999989865
5855,60.998958333333334,1345027,3.0312499999961773
5856,61.0,1345050,25.999999999975287
5857,61.010416666666664,1345280,127.68750000000857
5858,61.020833333333336,1345509,101.37500000012736
5859,61.03125,1345739,331.06250000007515
5860,61.041666666666664,1345969,48.74999999989491
5861,61.052083333333336,1346198,86.43750000004928
5862,61.071875,1346635,266.84374999998005
5863,61.08229166666666,1346865,496.5312499999278
5864,61.092708333333334,1347094,22.218749999954213
5865,61.103125,1347324,251.906249999902
5866,61.11354166666666,1347554,225.5937499998641
5867,61.123958333333334,1347783,455.28124999996857
5868,61.125,1347806,478.24999999994765
5869,61.135416666666664,1348036,3.9374999999740368
5870,61.145833333333336,1348266,233.6250000000785
5871,61.15625,1348495,207.3125000000406
5872,61.166666666666664,1348725,436.9999999999884
5873,61.177083333333336,1348955,90.68750000008592
5874,61.196875,1349391,143.09374999994554
5875,61.20729166666666,1349621,372.7812499998933
5876,61.217708333333334,1349850,26.468749999990848
5877,61.228125,1350080,128.15625000002413
5878,61.23854166666666,1350310,101.84374999998624
5879,61.248958333333334,1350540,331.5312500000907
5880,61.25,1350563,354.5000000000698
5881,61.260416666666664,1350792,8.187500000010672
5882,61.270833333333336,1351022,109.87500000004395
5883,61.28125,1351252,83.56250000000607
5884,61.291666666666664,1351481,313.24999999995384
5885,61.302083333333336,1351711,30.93750000008697
5886,61.321875,1352147,19.343749999910997
5887,61.33229166666666,1352377,249.03124999985877
5888,61.342708333333334,1352607,478.7187499999632
5889,61.353125,1352836,4.406249999989598
5890,61.36354166666666,1353066,234.09374999993736
5891,61.373958333333334,1353296,207.78125000005616
5892,61.375,1353319,230.75000000003527
5893,61.385416666666664,1353548,460.43749999998306
5894,61.395833333333336,1353778,114.12500000008059
5895,61.40625,1354008,215.8124999999572
5896,61.416666666666664,1354237,189.4999999999193
5897,61.427083333333336,1354467,419.18750000002376
5898,61.446875,1354904,151.59375000001882
5899,61.45729166666666,1355133,125.28124999998091
5900,61.467708333333334,1355363,354.9687500000854
5901,61.478125,1355593,8.656250000026233
5902,61.48854166666666,1355822,110.34374999990284
5903,61.498958333333334,1356052,84.03125000002163
5904,61.5,1356075,107.00000000000074
5905,61.510416666666664,1356305,336.6874999999485
5906,61.520833333333336,1356534,54.37500000008164
5907,61.53125,1356764,92.06249999992266
5908,61.541666666666664,1356994,65.74999999988478
5909,61.552083333333336,1357223,295.4374999999892
5910,61.571875,1357660,27.84374999998427
5911,61.58229166666666,1357890,1.5312499999463824
5912,61.592708333333334,1358119,231.21875000005082
5913,61.603125,1358349,460.90624999999864
5914,61.61354166666666,1358579,114.59374999993948
5915,61.623958333333334,1358808,216.28124999997277
5916,61.625,1358831,239.24999999995185
5917,61.635416666666664,1359061,212.937499999914
5918,61.645833333333336,1359291,442.6250000000184
5919,61.65625,1359520,96.3124999999593
5920,61.666666666666664,1359750,197.99999999999258
5921,61.677083333333336,1359980,171.68750000011136
5922,61.696875,1360416,32.093750000020904
5923,61.70729166666666,1360646,133.7812499998975
5924,61.717708333333334,1360875,107.4687500000163
5925,61.728125,1361105,337.1562499999641
5926,61.73854166666666,1361335,54.84374999994053
5927,61.748958333333334,1361565,92.5312500000949
5928,61.75,1361588,115.50000000007401
5929,61.760416666666664,1361817,89.18749999987945
5930,61.770833333333336,1362047,318.8749999999839
5931,61.78125,1362277,36.56249999996035
5932,61.791666666666664,1362506,74.24999999995805
5933,61.802083333333336,1362736,47.93750000007684
5934,61.821875,1363172,484.3437499999933
5935,61.83229166666666,1363402,10.031249999862979
5936,61.842708333333334,1363632,239.71874999996743
5937,61.853125,1363861,213.40624999992954
5938,61.86354166666666,1364091,443.09374999987733
5939,61.873958333333334,1364321,96.78124999997486
5940,61.875,1364344,119.74999999995397
5941,61.885416666666664,1364573,221.43749999998727
5942,61.895833333333336,1364803,195.12500000010604
5943,61.90625,1365033,424.81250000005383
5944,61.916666666666664,1365262,78.49999999999469
5945,61.927083333333336,1365492,180.18750000002797
5946,61.946875,1365929,360.59374999995873
5947,61.95729166666666,1366158,14.281249999899615
5948,61.967708333333334,1366388,115.96875000008957
5949,61.978125,1366618,89.65624999989501
5950,61.98854166666666,1366847,319.34374999984277
5951,61.998958333333334,1367077,37.03124999997591
5952,62.0,1367100,59.99999999995502
5953,62.010416666666664,1367330,97.68749999995272
5954,62.020833333333336,1367559,71.37500000007151
5955,62.03125,1367789,301.06250000001927
5956,62.041666666666664,1368019,18.749999999995737
5957,62.052083333333336,1368248,56.437499999993435
5958,62.071875,1368685,236.84374999992423
5959,62.08229166666666,1368915,466.531249999872
5960,62.092708333333334,1369144,120.21874999996953
5961,62.103125,1369374,221.9062500000028
5962,62.11354166666666,1369604,195.59374999996493
5963,62.123958333333334,1369833,425.28125000006935
5964,62.125,1369856,448.2500000000485
5965,62.135416666666664,1370086,101.93749999998936
5966,62.145833333333336,1370316,203.62500000002262
5967,62.15625,1370545,177.31249999998477
5968,62.166666666666664,1370775,406.9999999999325
5969,62.177083333333336,1371005,60.68750000003007
5970,62.196875,1371441,113.09375000004636
5971,62.20729166666666,1371671,342.78124999999415
5972,62.217708333333334,1371900,60.46874999997058
5973,62.228125,1372130,98.15624999996828
5974,62.23854166666666,1372360,71.8437499999304
5975,62.248958333333334,1372590,301.53125000003485
5976,62.25,1372613,324.500000000014
5977,62.260416666666664,1372842,42.18749999999041
5978,62.270833333333336,1373072,79.8749999999881
5979,62.28125,1373302,53.56249999995022
5980,62.291666666666664,1373531,283.249999999898
5981,62.302083333333336,1373761,0.9375000000311218
5982,62.321875,1374197,245.3437499999975
5983,62.33229166666666,1374427,219.03124999995958
5984,62.342708333333334,1374657,448.71875000006406
5985,62.353125,1374886,102.40625000000492
5986,62.36354166666666,1375116,204.09374999988154
5987,62.373958333333334,1375346,177.7812500000003
5988,62.375,1375369,200.74999999997942
5989,62.385416666666664,1375598,430.4374999999272
5990,62.395833333333336,1375828,84.12500000002474
5991,62.40625,1376058,185.81250000005804
5992,62.416666666666664,1376288,159.50000000002012
5993,62.427083333333336,1376517,389.1875000001246
5994,62.446875,1376954,121.59374999996295
5995,62.45729166666666,1377183,95.28124999992507
5996,62.467708333333334,1377413,324.9687500000295
5997,62.478125,1377643,42.65625000000597
5998,62.48854166666666,1377872,80.34374999984699
5999,62.498958333333334,1378102,54.03124999996578
6000,62.5,1378125,76.99999999994489
6001,62.510416666666664,1378355,306.6874999998927
6002,62.520833333333336,1378584,24.375000000025793
6003,62.53125,1378814,62.06250000002349
6004,62.541666666666664,1379044,35.749999999985604
6005,62.552083333333336,1379273,265.43750000009004
6006,62.571875,1379710,125.84374999999959
6007,62.58229166666666,1379940,227.5312499998762
6008,62.592708333333334,1380169,201.218749999995
6009,62.603125,1380399,430.90624999994276
6010,62.61354166666666,1380629,84.59374999988363
6011,62.623958333333334,1380858,186.28125000007358
6012,62.625,1380881,209.2500000000527
6013,62.635416666666664,1381111,182.9375000000148
6014,62.645833333333336,1381341,412.62500000011926
6015,62.65625,1381570,66.31250000006013
6016,62.666666666666664,1381800,167.99999999993673
6017,62.677083333333336,1382030,141.68750000005554
6018,62.696875,1382466,2.0937499999650555
6019,62.70729166666666,1382696,103.78124999984166
6020,62.717708333333334,1382925,77.46874999996045
6021,62.728125,1383155,307.15624999990825
6022,62.73854166666666,1383385,24.84374999988468
6023,62.748958333333334,1383615,62.53125000003905
6024,62.75,1383638,85.50000000001816
6025,62.760416666666664,1383867,59.187499999980275
6026,62.770833333333336,1384097,288.8750000000847
6027,62.78125,1384327,6.562500000061178
6028,62.791666666666664,1384556,44.2499999999022
6029,62.802083333333336,1384786,17.93750000002099
6030,62.821875,1385222,454.3437499999374
6031,62.83229166666666,1385452,108.0312499998783
6032,62.842708333333334,1385682,209.71875000006827
6033,62.853125,1385911,183.40625000003035
6034,62.86354166666666,1386141,413.0937499999782
6035,62.873958333333334,1386371,66.78125000007569
6036,62.875,1386394,89.7500000000548
6037,62.885416666666664,1386623,191.4374999999314
6038,62.895833333333336,1386853,165.1250000000502
6039,62.90625,1387083,394.81249999999795
6040,62.916666666666664,1387312,48.49999999993884
6041,62.927083333333336,1387542,150.1875000001288
6042,62.946875,1387979,330.5937499999029
6043,62.95729166666666,1388208,48.28124999987935
6044,62.967708333333334,1388438,85.96875000003372
6045,62.978125,1388668,59.656249999995836
6046,62.98854166666666,1388897,289.3437499999436
6047,62.998958333333334,1389127,7.031250000076739
6048,63.0,1389150,30.00000000005585
6049,63.010416666666664,1389380,67.68749999989687
6050,63.020833333333336,1389609,41.37500000001566
6051,63.03125,1389839,271.06249999996345
6052,63.041666666666664,1390069,500.7499999999112
6053,63.052083333333336,1390298,26.43750000009426
6054,63.071875,1390735,206.84375000002504
6055,63.08229166666666,1390965,436.53124999997283
6056,63.092708333333334,1391194,90.21875000007036
6057,63.103125,1391424,191.90624999994697
6058,63.11354166666666,1391654,165.59374999990908
6059,63.123958333333334,1391883,395.28125000001353
6060,63.125,1391906,418.2499999999926
6061,63.135416666666664,1392136,71.93749999993351
6062,63.145833333333336,1392366,173.62500000012346
6063,63.15625,1392595,147.3124999999289
6064,63.166666666666664,1392825,376.99999999987665
6065,63.177083333333336,1393055,30.68749999997422
6066,63.196875,1393491,83.09374999999051
6067,63.20729166666666,1393721,312.78124999993827
6068,63.217708333333334,1393950,30.46875000007141
6069,63.228125,1394180,68.15624999991243
6070,63.23854166666666,1394410,41.84374999987455
6071,63.248958333333334,1394640,271.53124999997897
6072,63.25,1394662,294.4999999999581
6073,63.260416666666664,1394892,12.187499999934559
6074,63.270833333333336,1395122,49.87500000008893
6075,63.28125,1395352,23.562500000051045
6076,63.291666666666664,1395581,253.2499999999988
6077,63.302083333333336,1395811,482.9375000001033
6078,63.321875,1396247,215.34374999994162
6079,63.33229166666666,1396477,189.03124999990376
6080,63.342708333333334,1396707,418.7187500000082
6081,63.353125,1396936,72.40624999994907
6082,63.36354166666666,1397166,174.09374999998235
6083,63.373958333333334,1397396,147.78124999994446
6084,63.375,1397419,170.74999999992357
6085,63.385416666666664,1397648,400.43749999987136
6086,63.395833333333336,1397878,54.12500000012557
6087,63.40625,1398108,155.81250000000216
6088,63.416666666666664,1398337,129.4999999999643
6089,63.427083333333336,1398567,359.1875000000687
6090,63.446875,1399004,91.5937499999071
6091,63.45729166666666,1399233,65.28124999986922
6092,63.467708333333334,1399463,294.9687499999737
6093,63.478125,1399693,12.65624999995012
6094,63.48854166666666,1399922,50.34374999994782
6095,63.498958333333334,1400152,24.031250000066606
6096,63.5,1400175,47.000000000045716
6097,63.510416666666664,1400405,276.6874999999935
6098,63.520833333333336,1400634,506.37500000009794
6099,63.53125,1400864,32.06249999996764
6100,63.541666666666664,1401094,5.749999999929756
6101,63.552083333333336,1401323,235.43750000003422
6102,63.571875,1401760,95.84374999994374
6103,63.58229166666666,1401990,197.53124999997704
6104,63.592708333333334,1402219,171.2187500000958
6105,63.603125,1402449,400.9062500000436
6106,63.61354166666666,1402679,54.59374999998445
6107,63.623958333333334,1402908,156.28125000001774
6108,63.625,1402931,179.24999999999685
6109,63.635416666666664,1403161,152.93749999995896
6110,63.645833333333336,1403391,382.62500000006344
6111,63.65625,1403620,36.31250000000428
6112,63.666666666666664,1403850,137.99999999988088
6113,63.677083333333336,1404080,111.68749999999967
6114,63.696875,1404516,36.09374999994479
6115,63.70729166666666,1404746,73.78124999994249
6116,63.717708333333334,1404975,47.46875000006128
6117,63.728125,1405205,277.15625000000904
6118,63.73854166666666,1405435,506.8437499999568
6119,63.748958333333334,1405665,32.5312499999832
6120,63.75,1405687,55.49999999996231
6121,63.760416666666664,1405917,29.187499999924427
6122,63.770833333333336,1406147,258.8750000000289
6123,63.78125,1406377,488.56249999997664
